titleId,primaryTitle,originalTitle,averageRating,numVotes,startYear,runtimeMinutes,genres,foreignFlag,directors,primaryName
tt0004972,The Birth of a Nation,The Birth of a Nation,6.1,26443,1915,195,"Drama,History,War",false,nm0000428,D.W. Griffith
tt0006864,Intolerance,Intolerance: Love's Struggle Throughout the Ages,7.7,16792,1916,163,"Drama,History",true,nm0000428,D.W. Griffith
tt0009968,Broken Blossoms,Broken Blossoms or The Yellow Man and the Girl,7.2,11104,1919,90,"Drama,Romance",true,nm0000428,D.W. Griffith
tt0010323,The Cabinet of Dr. Caligari,Das Cabinet des Dr. Caligari,8.0,70451,1920,67,"Horror,Mystery,Thriller",true,nm0927468,Robert Wiene
tt0012349,The Kid,The Kid,8.2,135510,1921,68,"Comedy,Drama,Family",false,nm0000122,Charles Chaplin
tt0012364,The Phantom Carriage,Körkarlen,8.0,14190,1921,107,"Drama,Fantasy,Horror",true,nm0803705,Victor Sjöström
tt0013257,Häxan,Häxan,7.6,16873,1922,91,"Documentary,Fantasy,Horror",false,nm0159725,Benjamin Christensen
tt0013427,Nanook of the North,Nanook of the North,7.6,13526,1922,78,Documentary,false,nm0280904,Robert J. Flaherty
tt0013442,Nosferatu,"Nosferatu, eine Symphonie des Grauens",7.9,106008,1922,94,"Fantasy,Horror",true,nm0003638,F.W. Murnau
tt0015064,The Last Laugh,Der letzte Mann,8.0,15276,1924,90,Drama,true,nm0003638,F.W. Murnau
tt0015324,Sherlock Jr.,Sherlock Jr.,8.2,57580,1924,45,"Action,Comedy,Romance",false,nm0000036,Buster Keaton
tt0015648,Battleship Potemkin,Bronenosets Potyomkin,7.9,61664,1925,66,"Drama,History,Thriller",true,nm0001178,Sergei Eisenstein
tt0015864,The Gold Rush,The Gold Rush,8.1,119212,1925,95,"Adventure,Comedy,Drama",false,nm0000122,Charles Chaplin
tt0015881,Greed,Greed,8.0,10818,1924,140,"Drama,Thriller,Western",false,nm0002233,Erich von Stroheim
tt0016332,Seven Chances,Seven Chances,7.8,11805,1925,56,"Comedy,Romance",false,nm0000036,Buster Keaton
tt0016847,Faust,Faust: Eine deutsche Volkssage,8.1,16719,1926,107,"Drama,Fantasy,Horror",true,nm0003638,F.W. Murnau
tt0017075,The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,7.3,13479,1927,92,"Crime,Drama,Mystery",false,nm0000033,Alfred Hitchcock
tt0017136,Metropolis,Metropolis,8.3,186431,1927,153,"Drama,Sci-Fi",false,nm0000485,Fritz Lang
tt0018037,The Jazz Singer,The Jazz Singer,6.4,11140,1927,88,"Drama,Music,Musical",false,nm0189076,Alan Crosland
tt0018455,Sunrise,Sunrise: A Song of Two Humans,8.1,54028,1927,94,"Drama,Romance",true,nm0003638,F.W. Murnau
tt0018737,Pandora's Box,Die Büchse der Pandora,7.8,11920,1929,109,"Crime,Drama,Romance",true,nm0655065,Georg Wilhelm Pabst
tt0018773,The Circus,The Circus,8.1,36229,1928,72,"Comedy,Family,Romance",false,nm0000122,Charles Chaplin
tt0019254,The Passion of Joan of Arc,La passion de Jeanne d'Arc,8.1,61107,1928,114,"Biography,Drama,History",true,nm0003433,Carl Theodor Dreyer
tt0019702,Blackmail,Blackmail,6.9,12071,1929,85,"Crime,Drama,Thriller",false,nm0000033,Alfred Hitchcock
tt0019760,Man with a Movie Camera,Chelovek s kino-apparatom,8.3,28150,1929,68,Documentary,true,nm0895048,Dziga Vertov
tt0020629,All Quiet on the Western Front,All Quiet on the Western Front,8.1,67989,1930,152,"Drama,War",false,nm0587277,Lewis Milestone
tt0020640,Animal Crackers,Animal Crackers,7.4,15343,1930,97,"Comedy,Family,Musical",false,nm0373511,Victor Heerman
tt0020697,The Blue Angel,Der blaue Engel,7.7,16358,1930,104,"Drama,Music,Romance",true,nm0903049,Josef von Sternberg
tt0021079,Little Caesar,Little Caesar,7.2,14624,1931,79,"Action,Crime,Drama",false,nm0503777,Mervyn LeRoy
tt0021577,L'Age d'Or,L'âge d'or,7.2,14870,1930,63,"Comedy,Drama",true,nm0000320,Luis Buñuel
tt0021749,City Lights,City Lights,8.5,197001,1931,87,"Comedy,Drama,Romance",false,nm0000122,Charles Chaplin
tt0021884,Frankenstein,Frankenstein,7.8,80148,1931,70,"Drama,Horror,Sci-Fi",false,nm0001843,James Whale
tt0022100,M,M - Eine Stadt sucht einen Mörder,8.3,169370,1931,99,"Crime,Mystery,Thriller",true,nm0000485,Fritz Lang
tt0022158,Monkey Business,Monkey Business,7.4,14319,1931,77,"Comedy,Family,Musical",false,nm0572851,Norman Z. McLeod
tt0022286,The Public Enemy,The Public Enemy,7.6,23179,1931,83,"Crime,Drama",false,nm0920074,William A. Wellman
tt0022835,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,7.6,15912,1931,98,"Horror,Sci-Fi",false,nm0541149,Rouben Mamoulian
tt0022913,Freaks,Freaks,7.8,50853,1932,64,"Drama,Horror",false,nm0115218,Tod Browning
tt0022958,Grand Hotel,Grand Hotel,7.3,20985,1932,112,"Drama,Romance",false,nm0332539,Edmund Goulding
tt0023027,Horse Feathers,Horse Feathers,7.5,13448,1932,68,"Comedy,Family,Musical",false,nm0572851,Norman Z. McLeod
tt0023042,I Am a Fugitive from a Chain Gang,I Am a Fugitive from a Chain Gang,8.2,14518,1932,92,"Crime,Drama,Film-Noir",false,nm0503777,Mervyn LeRoy
tt0023245,The Mummy,The Mummy,7.0,30314,1932,73,"Fantasy,Horror",false,nm0005713,Karl Freund
tt0023293,The Old Dark House,The Old Dark House,7.0,13194,1932,72,"Adventure,Comedy,Drama",false,nm0001843,James Whale
tt0023458,Shanghai Express,Shanghai Express,7.3,10444,1932,82,"Adventure,Drama,Film-Noir",false,nm0903049,Josef von Sternberg
tt0023563,The Testament of Dr. Mabuse,Das Testament des Dr. Mabuse,7.9,13656,1933,122,"Crime,Mystery,Thriller",true,nm0000485,Fritz Lang
tt0023622,Trouble in Paradise,Trouble in Paradise,7.9,16268,1932,83,"Comedy,Crime,Romance",false,nm0523932,Ernst Lubitsch
tt0023649,Vampyr,Vampyr,7.4,20640,1932,75,"Fantasy,Horror",false,nm0003433,Carl Theodor Dreyer
tt0023694,White Zombie,White Zombie,6.2,11711,1932,69,Horror,false,nm0356931,Victor Halperin
tt0023969,Duck Soup,Duck Soup,7.7,62955,1933,69,"Comedy,Musical",false,nm0564970,Leo McCarey
tt0024034,42nd Street,42nd Street,7.3,13088,1933,89,"Comedy,Drama,Musical",false,nm0045800,Lloyd Bacon
tt0024184,The Invisible Man,The Invisible Man,7.6,40196,1933,71,"Horror,Sci-Fi",false,nm0001843,James Whale
tt0024188,Island of Lost Souls,Island of Lost Souls,7.4,10996,1932,70,"Film-Noir,Horror,Sci-Fi",false,nm0448915,Erle C. Kenton
tt0024844,L'Atalante,L'Atalante,7.7,17579,1934,89,"Comedy,Drama,Romance",false,nm0897118,Jean Vigo
tt0024894,The Black Cat,The Black Cat,6.9,13074,1934,65,"Crime,Horror,Romance",false,nm0880618,Edgar G. Ulmer
tt0025316,It Happened One Night,It Happened One Night,8.1,112846,1934,105,"Comedy,Romance",false,nm0001008,Frank Capra
tt0025452,The Man Who Knew Too Much,The Man Who Knew Too Much,6.7,21304,1934,75,"Crime,Mystery,Thriller",false,nm0000033,Alfred Hitchcock
tt0025878,The Thin Man,The Thin Man,7.9,32699,1934,91,"Comedy,Crime,Mystery",false,nm0886754,W.S. Van Dyke
tt0025913,Triumph of the Will,Triumph des Willens,7.1,18403,1935,110,"Documentary,History",true,nm0726166,Leni Riefenstahl
tt0026029,The 39 Steps,The 39 Steps,7.6,61827,1935,86,"Crime,Mystery,Thriller",false,nm0000033,Alfred Hitchcock
tt0026138,Bride of Frankenstein,The Bride of Frankenstein,7.8,53507,1935,75,"Drama,Horror,Sci-Fi",true,nm0001843,James Whale
tt0026174,Captain Blood,Captain Blood,7.7,16171,1935,119,"Action,Adventure,History",false,nm0002031,Michael Curtiz
tt0026752,Mutiny on the Bounty,Mutiny on the Bounty,7.6,25010,1935,132,"Adventure,Biography,Drama",false,nm0515979,Frank Lloyd
tt0027125,Top Hat,Top Hat,7.7,20800,1935,101,"Comedy,Musical,Romance",false,nm0762263,Mark Sandrich
tt0027260,After the Thin Man,After the Thin Man,7.6,12188,1936,112,"Comedy,Crime,Mystery",false,nm0886754,W.S. Van Dyke
tt0027532,Dodsworth,Dodsworth,7.7,10263,1936,101,"Drama,Romance",false,nm0943758,William Wyler
tt0027652,Fury,Fury,7.8,13770,1936,92,"Crime,Drama,Film-Noir",false,nm0000485,Fritz Lang
tt0027977,Modern Times,Modern Times,8.5,260838,1936,87,"Comedy,Drama,Romance",false,nm0000122,Charles Chaplin
tt0027996,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,7.8,23324,1936,115,"Comedy,Drama,Romance",false,nm0001008,Frank Capra
tt0028010,My Man Godfrey,My Man Godfrey,7.9,26577,1936,94,"Comedy,Drama,Romance",false,nm0478441,Gregory La Cava
tt0028096,The Petrified Forest,The Petrified Forest,7.5,15022,1936,82,"Drama,Thriller",false,nm0562845,Archie Mayo
tt0028212,Sabotage,Sabotage,7.0,18868,1936,76,"Crime,Thriller",false,nm0000033,Alfred Hitchcock
tt0028333,Swing Time,Swing Time,7.5,14658,1936,103,"Comedy,Musical,Romance",false,nm0828419,George Stevens
tt0028597,The Awful Truth,The Awful Truth,7.7,21476,1937,90,"Comedy,Romance",false,nm0564970,Leo McCarey
tt0028691,Captains Courageous,Captains Courageous,7.9,10998,1937,117,"Adventure,Drama,Family",false,nm0281808,Victor Fleming
tt0028772,A Day at the Races,A Day at the Races,7.5,14642,1937,111,"Comedy,Family,Musical",false,nm0939992,Sam Wood
tt0028950,The Grand Illusion,La grande illusion,8.1,39000,1937,113,"Drama,War",true,nm0719756,Jean Renoir
tt0029162,Lost Horizon,Lost Horizon,7.6,14511,1937,132,"Adventure,Drama,Fantasy",false,nm0001008,Frank Capra
tt0029284,My Favorite Wife,My Favorite Wife,7.3,11567,1940,88,"Comedy,Romance",false,nm0437717,Garson Kanin
tt0029811,Young and Innocent,Young and Innocent,6.8,10935,1937,83,"Crime,Mystery,Romance",false,nm0000033,Alfred Hitchcock
tt0029870,Angels with Dirty Faces,Angels with Dirty Faces,7.9,23319,1938,97,"Crime,Drama,Film-Noir",false,nm0002031,Michael Curtiz
tt0029947,Bringing Up Baby,Bringing Up Baby,7.8,66377,1938,102,Comedy,false,nm0001328,Howard Hawks
tt0030241,Holiday,Holiday,7.7,18314,1938,95,"Comedy,Romance",false,nm0002030,George Cukor
tt0030287,Jezebel,Jezebel,7.4,15125,1938,104,"Drama,Romance",false,nm0943758,William Wyler
tt0030341,The Lady Vanishes,The Lady Vanishes,7.7,57453,1938,96,"Mystery,Thriller",false,nm0000033,Alfred Hitchcock
tt0030643,Port of Shadows,Le quai des brumes,7.7,10014,1938,91,"Crime,Drama,Romance",true,nm0138893,Marcel Carné
tt0030993,You Can't Take It with You,You Can't Take It with You,7.8,28035,1938,126,"Comedy,Drama,Romance",false,nm0001008,Frank Capra
tt0031210,Dark Victory,Dark Victory,7.4,12473,1939,104,"Drama,Romance",false,nm0332539,Edmund Goulding
tt0031225,Destry Rides Again,Destry Rides Again,7.6,12610,1939,95,"Comedy,Western",false,nm0550892,George Marshall
tt0031398,Gunga Din,Gunga Din,7.2,12847,1939,117,"Adventure,Comedy,War",false,nm0828419,George Stevens
tt0031448,The Hound of the Baskervilles,The Hound of the Baskervilles,7.4,11746,1939,80,"Crime,Mystery,Thriller",false,nm0485647,Sidney Lanfield
tt0031455,The Hunchback of Notre Dame,The Hunchback of Notre Dame,7.8,12334,1939,116,"Drama,Romance",false,nm0226189,William Dieterle
tt0031505,Jamaica Inn,Jamaica Inn,6.3,11249,1939,98,"Adventure,Crime",false,nm0000033,Alfred Hitchcock
tt0031679,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,8.1,121868,1939,129,"Comedy,Drama",false,nm0001008,Frank Capra
tt0031725,Ninotchka,Ninotchka,7.8,23063,1939,110,"Comedy,Romance",false,nm0523932,Ernst Lubitsch
tt0031762,Only Angels Have Wings,Only Angels Have Wings,7.6,15757,1939,121,"Adventure,Drama,Romance",false,nm0001328,Howard Hawks
tt0031867,The Roaring Twenties,The Roaring Twenties,7.9,15675,1939,106,"Crime,Drama,Film-Noir",false,nm0909825,Raoul Walsh
tt0031885,The Rules of the Game,La règle du jeu,7.9,31480,1939,110,"Comedy,Drama",true,nm0719756,Jean Renoir
tt0031951,Son of Frankenstein,Son of Frankenstein,7.1,11773,1939,99,"Drama,Horror,Sci-Fi",false,nm0498174,Rowland V. Lee
tt0031971,Stagecoach,Stagecoach,7.8,54198,1939,96,"Adventure,Drama,Western",false,nm0000406,John Ford
tt0032143,The Women,The Women,7.7,15009,1939,133,"Comedy,Drama",false,nm0002030,George Cukor
tt0032145,Wuthering Heights,Wuthering Heights,7.5,19863,1939,104,"Drama,Romance",false,nm0943758,William Wyler
tt0032484,Foreign Correspondent,Foreign Correspondent,7.4,23894,1940,120,"Action,Romance,Thriller",false,nm0000033,Alfred Hitchcock
tt0032551,The Grapes of Wrath,The Grapes of Wrath,8.1,100450,1940,129,Drama,false,nm0000406,John Ford
tt0032553,The Great Dictator,The Great Dictator,8.4,238430,1940,125,"Comedy,Drama,War",false,nm0000122,Charles Chaplin
tt0032599,His Girl Friday,His Girl Friday,7.8,63502,1940,92,"Comedy,Drama,Romance",false,nm0001328,Howard Hawks
tt0032701,The Letter,The Letter,7.5,14672,1940,95,"Crime,Drama,Film-Noir",false,nm0943758,William Wyler
tt0032762,The Mark of Zorro,The Mark of Zorro,7.5,11063,1940,94,"Action,Adventure,Family",false,nm0541149,Rouben Mamoulian
tt0032904,The Philadelphia Story,The Philadelphia Story,7.9,74171,1940,112,"Comedy,Romance",false,nm0002030,George Cukor
tt0032976,Rebecca,Rebecca,8.1,147483,1940,130,"Drama,Mystery,Romance",false,nm0000033,Alfred Hitchcock
tt0033028,The Sea Hawk,The Sea Hawk,7.6,10813,1940,127,"Action,Adventure,History",false,nm0002031,Michael Curtiz
tt0033045,The Shop Around the Corner,The Shop Around the Corner,8.0,38772,1940,99,"Comedy,Drama,Romance",false,nm0523932,Ernst Lubitsch
tt0033238,Waterloo Bridge,Waterloo Bridge,7.7,10975,1940,108,"Drama,Romance,War",false,nm0503777,Mervyn LeRoy
tt0033373,Ball of Fire,Ball of Fire,7.7,14177,1941,111,"Comedy,Romance",false,nm0001328,Howard Hawks
tt0033467,Citizen Kane,Citizen Kane,8.3,467713,1941,119,"Drama,Mystery",false,nm0000080,Orson Welles
tt0033717,High Sierra,High Sierra,7.5,19368,1940,100,"Action,Adventure,Drama",false,nm0909825,Raoul Walsh
tt0033729,How Green Was My Valley,How Green Was My Valley,7.7,26706,1941,118,"Drama,Family",false,nm0000406,John Ford
tt0033804,The Lady Eve,The Lady Eve,7.7,23490,1941,94,"Comedy,Romance",false,nm0002545,Preston Sturges
tt0033836,The Little Foxes,The Little Foxes,7.9,13175,1941,116,"Drama,Romance",false,nm0943758,William Wyler
tt0033870,The Maltese Falcon,The Maltese Falcon,7.9,167180,1941,100,"Crime,Film-Noir,Mystery",false,nm0001379,John Huston
tt0033891,Meet John Doe,Meet John Doe,7.6,14989,1941,122,"Comedy,Drama,Romance",false,nm0001008,Frank Capra
tt0033922,Mr. & Mrs. Smith,Mr. & Mrs. Smith,6.3,11370,1941,95,"Comedy,Romance",false,nm0000033,Alfred Hitchcock
tt0034167,Sergeant York,Sergeant York,7.7,19887,1941,134,"Biography,Drama,History",false,nm0001328,Howard Hawks
tt0034240,Sullivan's Travels,Sullivan's Travels,7.9,28652,1941,90,"Adventure,Comedy,Drama",false,nm0002545,Preston Sturges
tt0034248,Suspicion,Suspicion,7.3,42717,1941,99,"Film-Noir,Mystery,Thriller",false,nm0000033,Alfred Hitchcock
tt0034398,The Wolf Man,The Wolf Man,7.2,30899,1941,70,"Horror,Mystery,Romance",false,nm0905729,George Waggner
tt0034583,Casablanca,Casablanca,8.5,608794,1942,102,"Drama,Romance,War",false,nm0002031,Michael Curtiz
tt0034587,Cat People,Cat People,7.2,26171,1942,73,"Fantasy,Horror,Thriller",false,nm0869664,Jacques Tourneur
tt0035093,Mrs. Miniver,Mrs. Miniver,7.6,19564,1942,134,"Drama,Romance,War",false,nm0943758,William Wyler
tt0035140,"Now, Voyager","Now, Voyager",7.9,19132,1942,117,"Drama,Romance",false,nm0710924,Irving Rapper
tt0035169,The Palm Beach Story,The Palm Beach Story,7.5,12929,1942,88,"Comedy,Romance",false,nm0002545,Preston Sturges
tt0035211,The Pride of the Yankees,The Pride of the Yankees,7.6,12062,1942,128,"Biography,Drama,Romance",false,nm0939992,Sam Wood
tt0035279,Saboteur,Saboteur,7.1,28105,1942,109,"Thriller,War",false,nm0000033,Alfred Hitchcock
tt0035423,Kate & Leopold,Kate & Leopold,6.4,89341,2001,118,"Comedy,Fantasy,Romance",false,nm0003506,James Mangold
tt0035432,This Gun for Hire,This Gun for Hire,7.4,10672,1942,81,"Crime,Drama,Film-Noir",false,nm0878338,Frank Tuttle
tt0035446,To Be or Not to Be,To Be or Not to Be,8.1,43424,1942,99,"Comedy,Romance,War",false,nm0523932,Ernst Lubitsch
tt0035567,Woman of the Year,Woman of the Year,7.1,11061,1942,114,"Comedy,Drama,Romance",false,nm0828419,George Stevens
tt0035575,Yankee Doodle Dandy,Yankee Doodle Dandy,7.6,16924,1942,126,"Biography,Drama,Family",false,nm0002031,Michael Curtiz
tt0035753,The Raven,Le corbeau,7.8,10958,1943,92,"Crime,Drama,Mystery",true,nm0167241,Henri-Georges Clouzot
tt0035896,For Whom the Bell Tolls,For Whom the Bell Tolls,6.8,10299,1943,170,"Adventure,Drama,History",false,nm0939992,Sam Wood
tt0035899,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man,6.4,10035,1943,74,"Fantasy,Horror,Sci-Fi",false,nm0624756,Roy William Neill
tt0035979,Heaven Can Wait,Heaven Can Wait,7.3,12451,1943,112,"Comedy,Drama,Fantasy",false,nm0523932,Ernst Lubitsch
tt0036027,I Walked with a Zombie,I Walked with a Zombie,7.0,13737,1943,69,"Drama,Fantasy,Horror",false,nm0869664,Jacques Tourneur
tt0036244,The Ox-Bow Incident,The Ox-Bow Incident,8.0,25107,1942,75,"Drama,Western",false,nm0920074,William A. Wellman
tt0036342,Shadow of a Doubt,Shadow of a Doubt,7.8,70844,1943,108,"Film-Noir,Thriller",false,nm0000033,Alfred Hitchcock
tt0036506,Day of Wrath,Vredens dag,8.1,11168,1943,110,"Drama,History",true,nm0003433,Carl Theodor Dreyer
tt0036613,Arsenic and Old Lace,Arsenic and Old Lace,7.9,75177,1944,118,"Comedy,Crime,Thriller",false,nm0001008,Frank Capra
tt0036775,Double Indemnity,Double Indemnity,8.3,168250,1944,107,"Crime,Drama,Film-Noir",false,nm0000697,Billy Wilder
tt0036855,Gaslight,Gaslight,7.8,34182,1944,114,"Crime,Drama,Mystery",false,nm0002030,George Cukor
tt0036868,The Best Years of Our Lives,The Best Years of Our Lives,8.1,71012,1946,170,"Drama,Romance,War",false,nm0943758,William Wyler
tt0036872,Going My Way,Going My Way,7.0,13531,1944,126,"Comedy,Drama,Music",false,nm0564970,Leo McCarey
tt0037017,Lifeboat,Lifeboat,7.6,31316,1944,97,"Drama,War",false,nm0000033,Alfred Hitchcock
tt0037059,Meet Me in St. Louis,Meet Me in St. Louis,7.5,27800,1944,113,"Comedy,Drama,Family",false,nm0591486,Vincente Minnelli
tt0037101,"Murder, My Sweet","Murder, My Sweet",7.5,14792,1944,95,"Crime,Drama,Film-Noir",false,nm0229424,Edward Dmytryk
tt0037382,To Have and Have Not,To Have and Have Not,7.8,38181,1944,100,"Adventure,Comedy,Film-Noir",false,nm0001328,Howard Hawks
tt0037415,The Uninvited,The Uninvited,7.2,12526,1944,99,"Fantasy,Horror,Mystery",false,nm0020765,Lewis Allen
tt0037469,The Woman in the Window,The Woman in the Window,7.6,17890,1944,107,"Crime,Drama,Film-Noir",false,nm0000485,Fritz Lang
tt0037515,And Then There Were None,And Then There Were None,7.4,16757,1945,97,"Crime,Drama,Mystery",false,nm0163229,René Clair
tt0037549,The Body Snatcher,The Body Snatcher,7.3,10242,1945,78,"Horror,Thriller",false,nm0936404,Robert Wise
tt0037558,Brief Encounter,Brief Encounter,8.0,44513,1945,86,"Drama,Romance",false,nm0000180,David Lean
tt0037595,Christmas in Connecticut,Christmas in Connecticut,7.3,12058,1945,101,"Comedy,Romance",false,nm0324013,Peter Godfrey
tt0037638,Detour,Detour,7.3,19857,1945,66,"Crime,Drama,Film-Noir",false,nm0880618,Edgar G. Ulmer
tt0037674,Children of Paradise,Les enfants du paradis,8.3,21274,1945,189,"Drama,Romance",true,nm0138893,Marcel Carné
tt0037824,"Ivan the Terrible, Part I",Ivan Groznyy,7.7,10917,1944,95,"Biography,Drama,History",true,nm0001178,Sergei Eisenstein
tt0037865,Leave Her to Heaven,Leave Her to Heaven,7.6,14874,1945,110,"Drama,Film-Noir,Romance",false,nm0821472,John M. Stahl
tt0037884,The Lost Weekend,The Lost Weekend,7.9,40418,1945,101,"Drama,Film-Noir",false,nm0000697,Billy Wilder
tt0037913,Mildred Pierce,Mildred Pierce,7.9,28881,1945,111,"Crime,Drama,Film-Noir",false,nm0002031,Michael Curtiz
tt0037988,The Picture of Dorian Gray,The Picture of Dorian Gray,7.5,14551,1945,110,"Drama,Fantasy,Horror",false,nm0506797,Albert Lewin
tt0038057,Scarlet Street,Scarlet Street,7.7,19342,1945,102,"Crime,Drama,Film-Noir",false,nm0000485,Fritz Lang
tt0038109,Spellbound,Spellbound,7.5,52473,1945,111,"Film-Noir,Mystery,Romance",false,nm0000033,Alfred Hitchcock
tt0038355,The Big Sleep,The Big Sleep,7.9,90833,1946,114,"Crime,Film-Noir,Mystery",false,nm0001328,Howard Hawks
tt0038559,Gilda,Gilda,7.6,35555,1946,110,"Drama,Film-Noir,Romance",false,nm0896533,Charles Vidor
tt0038574,Great Expectations,Great Expectations,7.8,26538,1946,118,"Adventure,Drama,Mystery",false,nm0000180,David Lean
tt0038650,It's a Wonderful Life,It's a Wonderful Life,8.6,501472,1946,130,"Drama,Family,Fantasy",false,nm0001008,Frank Capra
tt0038669,The Killers,The Killers,7.7,23758,1946,103,"Crime,Drama,Film-Noir",false,nm0802563,Robert Siodmak
tt0038762,My Darling Clementine,My Darling Clementine,7.7,25911,1946,97,"Drama,Romance,Western",false,nm0000406,John Ford
tt0038787,Notorious,Notorious,7.9,107725,1946,102,"Drama,Film-Noir,Romance",false,nm0000033,Alfred Hitchcock
tt0038854,The Postman Always Rings Twice,The Postman Always Rings Twice,7.4,23023,1946,113,"Crime,Drama,Film-Noir",false,nm0307819,Tay Garnett
tt0038890,"Rome, Open City",Roma città aperta,8.0,29264,1945,103,"Drama,Thriller,War",true,nm0744023,Roberto Rossellini
tt0038975,The Spiral Staircase,The Spiral Staircase,7.3,11341,1946,83,"Drama,Horror,Mystery",false,nm0802563,Robert Siodmak
tt0038988,The Strange Love of Martha Ivers,The Strange Love of Martha Ivers,7.4,11172,1946,116,"Drama,Film-Noir,Romance",false,nm0587277,Lewis Milestone
tt0038991,The Stranger,The Stranger,7.3,28834,1946,95,"Crime,Drama,Film-Noir",false,nm0000080,Orson Welles
tt0039190,The Bishop's Wife,The Bishop's Wife,7.6,20978,1947,109,"Comedy,Drama,Fantasy",false,nm0467396,Henry Koster
tt0039224,Brute Force,Brute Force,7.6,11618,1947,98,"Crime,Drama,Film-Noir",false,nm0202088,Jules Dassin
tt0039302,Dark Passage,Dark Passage,7.5,22251,1947,106,"Film-Noir,Thriller",false,nm0202681,Delmer Daves
tt0039416,Gentleman's Agreement,Gentleman's Agreement,7.2,17850,1947,118,"Drama,Romance",false,nm0001415,Elia Kazan
tt0039417,Germany Year Zero,Germania anno zero,7.8,13812,1948,78,Drama,true,nm0744023,Roberto Rossellini
tt0039420,The Ghost and Mrs. Muir,The Ghost and Mrs. Muir,7.8,21011,1947,104,"Comedy,Drama,Fantasy",false,nm0000581,Joseph L. Mankiewicz
tt0039628,Miracle on 34th Street,Miracle on 34th Street,7.9,55064,1947,96,"Comedy,Drama,Family",false,nm0780833,George Seaton
tt0039631,Monsieur Verdoux,Monsieur Verdoux,7.8,19238,1947,124,"Comedy,Crime,Drama",false,nm0000122,Charles Chaplin
tt0039661,Nightmare Alley,Nightmare Alley,7.7,13469,1947,110,"Drama,Film-Noir",false,nm0332539,Edmund Goulding
tt0039677,Odd Man Out,Odd Man Out,7.6,11483,1947,116,"Crime,Drama,Film-Noir",false,nm0715346,Carol Reed
tt0039689,Out of the Past,Out of the Past,8.0,41133,1947,97,"Crime,Drama,Film-Noir",false,nm0869664,Jacques Tourneur
tt0039694,The Paradine Case,The Paradine Case,6.5,12460,1947,125,"Crime,Drama,Romance",false,nm0000033,Alfred Hitchcock
tt0040064,3 Godfathers,3 Godfathers,7.0,10717,1948,106,"Drama,Western",false,nm0000406,John Ford
tt0040202,Call Northside 777,Call Northside 777,7.4,10469,1948,112,"Drama,Film-Noir",false,nm0368871,Henry Hathaway
tt0040308,Easter Parade,Easter Parade,7.3,11131,1948,103,"Musical,Romance",false,nm0910199,Charles Walters
tt0040369,Fort Apache,Fort Apache,7.4,19796,1948,128,"Drama,Western",false,nm0000406,John Ford
tt0040416,Hamlet,Hamlet,7.6,18490,1948,154,Drama,false,nm0000059,Laurence Olivier
tt0040506,Key Largo,Key Largo,7.7,44171,1948,100,"Action,Crime,Drama",false,nm0001379,John Huston
tt0040522,Bicycle Thieves,Ladri di biciclette,8.3,176136,1948,89,Drama,true,nm0001120,Vittorio De Sica
tt0040525,The Lady from Shanghai,The Lady from Shanghai,7.5,33580,1947,87,"Crime,Drama,Film-Noir",false,nm0000080,Orson Welles
tt0040536,Letter from an Unknown Woman,Letter from an Unknown Woman,7.9,13712,1948,87,"Drama,Romance",false,nm0649097,Max Ophüls
tt0040613,Mr. Blandings Builds His Dream House,Mr. Blandings Builds His Dream House,7.2,12887,1948,94,"Comedy,Romance",false,nm0693281,H.C. Potter
tt0040636,The Naked City,The Naked City,7.5,15595,1948,96,"Crime,Drama,Film-Noir",false,nm0202088,Jules Dassin
tt0040662,Oliver Twist,Oliver Twist,7.8,13753,1948,105,Drama,false,nm0000180,David Lean
tt0040746,Rope,Rope,7.9,155018,1948,80,"Crime,Drama,Mystery",false,nm0000033,Alfred Hitchcock
tt0040823,"Sorry, Wrong Number","Sorry, Wrong Number",7.3,12628,1948,89,"Drama,Film-Noir,Mystery",false,nm0514822,Anatole Litvak
tt0040897,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,8.2,132951,1948,126,"Adventure,Drama,Western",false,nm0001379,John Huston
tt0040979,Drunken Angel,Yoidore tenshi,7.6,13455,1948,102,"Crime,Drama,Romance",true,nm0000041,Akira Kurosawa
tt0041090,Adam's Rib,Adam's Rib,7.4,23008,1949,101,"Comedy,Romance",false,nm0002030,George Cukor
tt0041113,All the King's Men,All the King's Men,7.4,16693,1949,110,"Drama,Film-Noir",false,nm0744035,Robert Rossen
tt0041154,Late Spring,Banshun,8.2,19507,1949,108,"Comedy,Drama",true,nm0654868,Yasujirô Ozu
tt0041386,The Fountainhead,The Fountainhead,7.0,10970,1949,114,"Drama,Romance",false,nm0896542,King Vidor
tt0041452,The Heiress,The Heiress,8.1,17429,1949,115,"Drama,Romance",false,nm0943758,William Wyler
tt0041546,Kind Hearts and Coronets,Kind Hearts and Coronets,8.0,39862,1949,106,"Comedy,Crime",false,nm0357607,Robert Hamer
